Year_csis,Month_csis,Day_csis,State_csis,City_csis,Orientation_csis,vict_killed_csis,LE_status_csis,MIL_status_csis,Target_csis,Weapon_csis,Lat_csis,Long_csis,type_extremism_1,type_extremism_2,victim_category,victim_specific1,victim_specific2,susp_total,susp_hometown,susp_social_media_use
2006,11,28,Texas,Houston,Religious,0,,,Unknown,Firearms,29.7604,-95.3698,,,,,,,,
2006,9,11,Iowa,Davenport,Violent Far-right,0,,,Business,Vehicle,41.5236,-90.5776,,,,,,,,
2006,7,28,Washington,Seattle,Violent Far-right,1,,,Business,Firearms,47.6062,-122.3321,,,,,,,,
2006,6,30,California,Los Angeles,Violent Far-left,0,,,Educational Institution,Explosives and Incendiaries,34.0522,-118.2437,,,,,,,,
2006,3,3,North Carolina,Chapel Hill,Religious,0,,,Private Individuals,Vehicle,35.9132,-79.0558,,,,,,,,
2006,2,2,Massachusetts,New Bedford,Violent Far-right,0,,,Private Individuals,Firearms,41.6362,-70.9342,,,,,,,,
2006,1,17,Washington,Camano,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,48.174,-122.5282,,,,,,,,
2005,12,20,Ohio,Cincinnati,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,39.150174,-84.518436,,,,,,,,
2005,11,29,California,San Diego,Violent Far-left,0,,,Business,Explosives and Incendiaries,32.715695,-117.161719,,,,,,,,
2005,11,20,Maryland,Hagerstown,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,39.6425,-77.717579,,,,,,,,
2005,10,31,Maine,,Violent Far-left,0,,,Business,Explosives and Incendiaries,45.645243,-69.653317,,,,,,,,
2005,9,16,California,Los Angeles,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,34.097866,-118.407379,,,,,,,,
2005,9,15,Maine,West Old Town,Violent Far-left,0,,,"Government, Military, and Police",Melee,44.984735,-68.780036,,,,,,,,
2005,8,31,California,Los Angeles,Religious,0,,,Multiple,Firearms,34.097866,-118.407379,,,,,,,,
2005,7,4,Florida,West Palm Beach,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,26.714388,-80.052689,,,,,,,,
2005,6,1,Tennessee,Chattanooga,Violent Far-right,0,,,Private Individuals,Explosives and Incendiaries,35.067241,-85.24561,,,,,,,,
2005,5,18,New York,Long Island,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,40.7921,-73.177477,,,,,,,,
2005,5,1,New Jersey,Pennsville,Violent Far-right,0,,,Private Individuals,Explosives and Incendiaries,39.65581,-75.520153,,,,,,,,
2005,4,13,Washington,Sammamish,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,47.613435,-122.035494,,,,,,,,
2005,4,6,Illinois,Chicago,Violent Far-right,0,,,"Government, Military, and Police",Other,41.842602,-87.681229,,,,,,,,
2005,3,30,Indiana,Bloomington,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,39.16659,-86.534244,,,,,,,,
2005,3,19,Indiana,Bloomington,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,39.16659,-86.534244,,,,,,,,
2005,3,14,Virginia,Arlington,Other,0,,,"Government, Military, and Police",Other,38.878742,-77.100006,,,,,,,,
2005,3,3,Washington,Redmond,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,47.67782,-122.126442,,,,,,,,
2005,2,15,California,Auburn,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,38.907241,-121.08435,,,,,,,,
2005,2,13,California,Auburn,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,38.896549,-121.076948,,,,,,,,
2005,2,7,California,Sutter Creek,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,38.393414,-120.803032,,,,,,,,
2005,2,1,Idaho,Pocatello,Violent Far-left,0,,,Transportation and Infrastructure,Explosives and Incendiaries,42.87959,-112.448944,,,,,,,,
2005,1,12,California,Auburn,Violent Far-left,0,,,Business,Explosives and Incendiaries,38.88302,-121.078378,,,,,,,,
2005,1,9,Washington,Olympia,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,47.039225,-122.891429,,,,,,,,
2004,12,27,California,Lincoln,Violent Far-left,0,,,Business,Explosives and Incendiaries,38.89116,-121.292809,,,,,,,,
2004,12,9,Maryland,Indian Head,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,38.600119,-77.162202,,,,,,,,
2004,10,1,Tennessee,McKenzie,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,36.1347,-88.519923,,,,,,,,
2004,10,1,Tennessee,Nashville,Religious,0,,,Religious Institutions,Firearms,36.175936,-86.755065,,,,,,,,
2004,9,1,Wisconsin,Milwaukee,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,43.02453,-87.916708,,,,,,,,
2004,8,5,Illinois,Chicago,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,41.842602,-87.681229,,,,,,,,
2004,8,1,New York,New York,Religious,0,,,Transportation and Infrastructure,Explosives and Incendiaries,40.697132,-73.931351,,,,,,,,
2004,8,1,New York,Albany,Religious,0,,,"Government, Military, and Police",Other,42.665748,-73.781155,,,,,,,,
2004,8,1,Tennessee,Lenoir City,Violent Far-right,0,,Veteran,Multiple,Explosives and Incendiaries,35.793102,-84.263303,,,,,,,,
2004,7,8,Utah,Provo,Violent Far-left,0,,,Educational Institution,Explosives and Incendiaries,40.251844,-111.649316,,,,,,,,
2004,7,6,Washington,Bellingham,Violent Far-left,0,,,Business,Explosives and Incendiaries,48.756217,-122.470577,,,,,,,,
2004,7,2,Florida,Lake Worth,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,26.616265,-80.057244,,,,,,,,
2004,6,14,Utah,West Jordan,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.60675,-111.938754,,,,,,,,
2004,5,24,Oklahoma,Tulsa,Violent Far-right,0,,,"Government, Military, and Police",Firearms,36.131874,-95.974223,,,,,,,,
2004,4,20,Washington,Snohomish,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,47.912876,-122.098185,,,,,,,,
2004,4,1,Oklahoma,Oklahoma City,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,35.472015,-97.520354,,,,,,,,
2004,2,7,Virginia,Charlottesville,Violent Far-left,0,,,Business,Explosives and Incendiaries,38.03213,-78.477529,,,,,,,,
2004,2,2,District of Columbia,Washington,Violent Far-left,0,,,"Government, Military, and Police",Other,38.908642,-77.015381,,,,,,,,
2004,2,1,Arizona,Scottsdale,Violent Far-right,0,,Veteran,"Government, Military, and Police",Explosives and Incendiaries,33.584524,-111.906779,,,,,,,,
2003,11,28,Ohio,Columbus,Religious,0,,,Business,Explosives and Incendiaries,39.991762,-82.996293,,,,,,,,
2003,11,18,Indiana,Terre Haute,Violent Far-right,0,,,Business,Explosives and Incendiaries,39.450214,-87.413382,,,,,,,,
2003,11,12,District of Columbia,Washington,Other,0,,,"Government, Military, and Police",Other,38.908642,-77.015381,,,,,,,,
2003,11,1,Florida,Miami,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,25.774591,-80.214195,,,,,,,,
2003,10,15,South Carolina,Greenville,Other,0,,,"Government, Military, and Police",Other,34.84802,-82.400219,,,,,,,,
2003,10,1,Michigan,Wexford,Violent Far-right,0,,,"Government, Military, and Police",Firearms,44.327124,-85.584651,,,,,,,,
2003,9,26,California,Pleasanton,Violent Far-left,0,,,Business,Explosives and Incendiaries,37.658034,-121.87722,,,,,,,,
2003,9,24,Washington,Pullman,Violent Far-left,0,,,Educational Institution,Explosives and Incendiaries,46.731937,-117.154422,,,,,,,,
2003,9,22,Michigan,Martiny,Violent Far-left,0,,,Business,Explosives and Incendiaries,43.666894,-85.265114,,,,,,,,
2003,9,19,California,San Diego,Violent Far-left,0,,,Business,Explosives and Incendiaries,32.715695,-117.161719,,,,,,,,
2003,9,6,Indiana,Indianapolis,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,39.76691,-86.149964,,,,,,,,
2003,9,2,Texas,Houston,Violent Far-left,0,,,Business,Melee,29.735505,-95.380926,,,,,,,,
2003,8,28,California,Emeryville,Violent Far-left,0,,,Business,Explosives and Incendiaries,37.831455,-122.285164,,,,,,,,
2003,8,22,California,West Covina,Violent Far-left,0,,,Business,Explosives and Incendiaries,34.072149,-117.938024,,,,,,,,
2003,8,1,California,San Diego,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,32.715695,-117.161719,,,,,,,,
2003,6,5,California,Chico,Violent Far-left,0,,,Business,Explosives and Incendiaries,39.728352,-121.837348,,,,,,,,
2003,6,3,California,Chico,Violent Far-left,0,,,Business,Explosives and Incendiaries,39.745155,-121.79361,,,,,,,,
2003,6,1,Michigan,Washington,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,42.75248,-83.032269,,,,,,,,
2003,6,1,District of Columbia,Washington,Religious,0,,,"Government, Military, and Police",Firearms,38.908642,-77.015381,,,,,,,,
2003,5,25,Florida,Tamarac,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,26.214297,-80.271999,,,,,,,,
2003,4,10,Texas,Noonday,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,32.235806,-95.399604,,,,,,,,
2003,4,8,California,Santa Cruz,Violent Far-left,0,,,Business,Melee,36.972033,-122.025508,,,,,,,,
2003,4,4,Illinois,Chicago,Violent Far-left,0,,,Business,Explosives and Incendiaries,41.842602,-87.681229,,,,,,,,
2003,3,31,California,Edgemont,Religious,0,,,"Government, Military, and Police",Vehicle,33.890884,-117.261733,,,,,,,,
2003,3,29,Alabama,Montgomery,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,32.38012,-86.300629,,,,,,,,
2003,3,22,California,Petaluma,Violent Far-left,0,,,Business,Explosives and Incendiaries,38.232471,-122.644448,,,,,,,,
2003,3,21,Michigan,Ann Arbor,Violent Far-left,0,,,Business,Explosives and Incendiaries,42.320702,-83.640432,,,,,,,,
2003,3,17,District of Columbia,Washington,Other,0,,,"Government, Military, and Police",Threats or Hoaxes,38.908642,-77.015381,,,,,,,,
2003,3,11,New Mexico,Albuquerque,Violent Far-left,0,,,Business,Explosives and Incendiaries,35.08418,-106.648639,,,,,,,,
2003,3,10,California,Chico,Violent Far-left,0,,,Business,Explosives and Incendiaries,39.728352,-121.837348,,,,,,,,
2003,3,3,California,Chico,Violent Far-left,0,,,Business,Explosives and Incendiaries,39.728352,-121.837348,,,,,,,,
2003,3,1,New York,New York City,Religious,0,,,Transportation and Infrastructure,Other,40.697132,-73.931351,,,,,,,,
2003,3,1,New York,New York,Religious,0,,,Multiple,Explosives and Incendiaries,40.697132,-73.931351,,,,,,,,
2003,2,1,Pennsylvania,Washington,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,40.172292,-80.249446,,,,,,,,
2003,1,20,Washington,Seattle,Violent Far-left,0,,,Business,Explosives and Incendiaries,47.610786,-122.331306,,,,,,,,
2003,1,1,Pennsylvania,Girard,Violent Far-left,0,,,Business,Explosives and Incendiaries,42.001804,-80.315408,,,,,,,,
2003,1,1,Washington,Olympia,Violent Far-right,0,,,"Government, Military, and Police",Firearms,47.041632,-122.896956,,,,,,,,
2002,12,21,Pennsylvania,Philadelphia,Violent Far-left,0,,,Private Individuals,Melee,40.008171,-75.13549,,,,,,,,
2002,11,26,Pennsylvania,Erie,Violent Far-left,0,,,Business,Explosives and Incendiaries,42.129445,-80.085239,,,,,,,,
2002,11,4,Virginia,Richmond,Violent Far-left,0,,,Business,Melee,37.5407,-77.433654,,,,,,,,
2002,10,5,Virginia,Richmond,Violent Far-left,0,,,Private Individuals,Melee,37.5407,-77.433654,,,,,,,,
2002,10,1,Idaho,Coeur D'Alene,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,47.705519,-116.794816,,,,,,,,
2002,9,27,Virginia,Richmond,Violent Far-left,0,,,Business,Melee,37.5407,-77.433654,,,,,,,,
2002,9,21,Virginia,Richmond,Violent Far-left,0,,,Business,Explosives and Incendiaries,37.5407,-77.433654,,,,,,,,
2002,9,5,Virginia,Goochland,Violent Far-left,0,,,Private Individuals,Melee,37.682858,-77.887976,,,,,,,,
2002,9,2,Michigan,Plymouth,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,42.37199,-83.467919,,,,,,,,
2002,8,18,Michigan,Ann Arbor,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,42.280826,-83.743038,,,,,,,,
2002,8,11,Pennsylvania,Irvine,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,41.839226,-79.268381,,,,,,,,
2002,8,1,Florida,Tampa,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,27.947354,-82.45875,,,,,,,,
2002,7,11,Virginia,Richmond,Violent Far-left,0,,,Private Individuals,Melee,37.5407,-77.433654,,,,,,,,
2002,7,10,Washington,Seattle,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,47.610786,-122.331306,,,,,,,,
2002,7,4,California,Los Angeles,Ethnonationalist,2,,,Transportation and Infrastructure,Firearms,34.097866,-118.407379,,,,,,,,
2002,6,3,Florida,Miami,Ethnonationalist,0,,,Other,Explosives and Incendiaries,25.774591,-80.214195,,,,,,,,
2002,5,13,Pennsylvania,Philadelphia,Religious,0,,Veteran,Private Individuals,Explosives and Incendiaries,40.008171,-75.13549,,,,,,,,
2002,5,3,Indiana,Bloomington,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,39.16659,-86.534244,,,,,,,,
2002,5,3,Indiana,Bloomington,Violent Far-left,0,,,Business,Explosives and Incendiaries,39.16659,-86.534244,,,,,,,,
2002,5,1,Florida,Hollywood,Religious,0,,,Multiple,Explosives and Incendiaries,26.019821,-80.146207,,,,,,,,
2002,4,2,Illinois,De Kalb,Violent Far-left,0,,,Business,Explosives and Incendiaries,41.924817,-88.751116,,,,,,,,
2002,3,24,Pennsylvania,Erie,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,42.129445,-80.085239,,,,,,,,
2002,2,1,Montana,Flathead,Violent Far-right,0,,Veteran,"Government, Military, and Police",Firearms,48.173511,-114.24865,,,,,,,,
2002,1,26,Minnesota,St. Paul,Violent Far-left,0,,,Educational Institution,Explosives and Incendiaries,44.943829,-93.093326,,,,,,,,
2002,1,5,Florida,Tampa,Religious,0,,,Business,Vehicle,27.947354,-82.45875,,,,,,,,
2002,1,1,Tennessee,Nashville,Violent Far-right,0,,,Religious Institutions,Firearms,36.175936,-86.755065,,,,,,,,
2001,11,14,Connecticut,Oxford,Violent Far-right,1,,,Private Individuals,Other,41.439769,-73.126816,,,,,,,,
2001,11,5,Michigan,Houghton,Violent Far-left,0,,,Educational Institution,Explosives and Incendiaries,47.117051,-88.544531,,,,,,,,
2001,11,4,Idaho,Grangeville,Violent Far-left,0,,,Business,Other,45.925129,-116.122367,,,,,,,,
2001,10,29,New York,New York City,Violent Far-right,1,,,Business,Other,40.697132,-73.931351,,,,,,,,
2001,10,26,District of Columbia,Washington,Violent Far-right,0,,,"Government, Military, and Police",Other,38.908642,-77.015381,,,,,,,,
2001,10,19,New York,New York City,Violent Far-right,0,,,Journalists and Media,Other,40.697132,-73.931351,,,,,,,,
2001,10,18,New York,New York City,Violent Far-right,0,,,Journalists and Media,Other,40.697132,-73.931351,,,,,,,,
2001,10,17,New York,New York City,Violent Far-right,0,,,"Government, Military, and Police",Other,40.697132,-73.931351,,,,,,,,
2001,10,15,California,Litchfield,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,40.38146,-120.383169,,,,,,,,
2001,10,15,District of Columbia,Washington,Violent Far-right,2,,,"Government, Military, and Police",Other,38.908642,-77.015381,,,,,,,,
2001,10,15,New York,New York City,Violent Far-right,0,,,Journalists and Media,Other,40.697132,-73.931351,,,,,,,,
2001,10,15,Nevada,Reno,Violent Far-right,0,,,Business,Other,39.527395,-119.813414,,,,,,,,
2001,10,12,New York,New York City,Violent Far-right,0,,,Journalists and Media,Other,40.697132,-73.931351,,,,,,,,
2001,10,9,District of Columbia,Washington,Violent Far-right,2,,,"Government, Military, and Police",Other,38.908642,-77.015381,,,,,,,,
2001,10,2,Florida,Boca Raton,Violent Far-right,1,,,Journalists and Media,Other,26.368306,-80.128932,,,,,,,,
2001,9,20,New Mexico,Alamogordo,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,32.89925,-105.960323,,,,,,,,
2001,9,11,New York,New York City,Religious,2977,,,Multiple,Vehicle,38.878742,-77.100006,,,,,,,,
2001,9,8,Arizona,Tucson,Violent Far-left,0,,,Business,Explosives and Incendiaries,32.222232,-110.925752,,,,,,,,
2001,8,8,Puerto Rico,Vieques,Ethnonationalist,0,,,"Government, Military, and Police",Explosives and Incendiaries,18.14859,-65.442114,,,,,,,,
2001,7,28,Oregon,Umatilla,Violent Far-left,0,,,Business,Explosives and Incendiaries,45.919828,-119.33819,,,,,,,,
2001,7,24,Nevada,Stateline,Violent Far-left,0,,,Business,Other,38.962408,-119.939903,,,,,,,,
2001,7,21,Texas,Houston,Violent Far-left,0,,,Business,Melee,29.735505,-95.380926,,,,,,,,
2001,7,16,Michigan,Roseville,Violent Far-left,0,,,Business,Explosives and Incendiaries,42.493348,-82.937265,,,,,,,,
2001,7,4,Michigan,Detroit,Violent Far-left,0,,,Business,Explosives and Incendiaries,42.360589,-83.049043,,,,,,,,
2001,6,12,Arizona,Tucson,Violent Far-left,0,,,Business,Explosives and Incendiaries,32.345634,-110.943212,,,,,,,,
2001,6,12,New York,,Violent Far-left,0,,,Business,Melee,40.862673,-72.951211,,,,,,,,
2001,6,11,Washington,Tacoma,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,47.255135,-122.441654,,,,,,,,
2001,6,1,Oregon,Estacada,Violent Far-left,0,,,Business,Explosives and Incendiaries,45.285772,-122.334678,,,,,,,,
2001,5,21,Oregon,Clatskanie,Violent Far-left,0,,,Business,Explosives and Incendiaries,46.103654,-123.204304,,,,,,,,
2001,5,21,Washington,Seattle,Violent Far-left,0,,,Educational Institution,Explosives and Incendiaries,47.610786,-122.331306,,,,,,,,
2001,4,15,Oregon,Portland,Violent Far-left,0,,,Business,Explosives and Incendiaries,45.511795,-122.675629,,,,,,,,
2001,4,5,Washington,Arlington,Violent Far-left,0,,,Business,Explosives and Incendiaries,48.194295,-122.126414,,,,,,,,
2001,4,4,Minnesota,Albertville,Violent Far-left,0,,,Business,Explosives and Incendiaries,45.238255,-93.65305,,,,,,,,
2001,3,30,Oregon,Eugene,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.043266,-123.061512,,,,,,,,
2001,3,2,New York,Astoria,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.697132,-73.931351,,,,,,,,
2001,2,20,California,Visalia,Violent Far-left,0,,,Business,Explosives and Incendiaries,36.33377,-119.292914,,,,,,,,
2001,1,28,Michigan,Kalamazoo,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,42.291957,-85.587437,,,,,,,,
2001,1,23,California,Capitola,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,36.974796,-121.953457,,,,,,,,
2001,1,13,New York,Miller Place,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.960042,-72.995514,,,,,,,,
2001,1,2,Oregon,Glendale,Violent Far-left,0,,,Business,Explosives and Incendiaries,42.738006,-123.417103,,,,,,,,
2000,12,31,Kansas,Overland Park,Violent Far-right,0,,,Abortion Related,Firearms,38.984895,-94.671684,,,,,,,,
2000,12,29,New York,Mount Sinai,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.946995,-73.021319,,,,,,,,
2000,12,19,New York,Miller Place,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.960042,-72.995514,,,,,,,,
2000,12,9,New York,Middle Island,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.883456,-72.940741,,,,,,,,
2000,11,27,Colorado,Niwot,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,40.103955,-105.172429,,,,,,,,
2000,9,9,Indiana,Bloomington,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,39.16659,-86.534244,,,,,,,,
2000,9,6,Oregon,Eugene,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,44.045558,-123.080222,,,,,,,,
2000,7,19,Wisconsin,Milwaukee,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,43.064388,-87.966202,,,,,,,,
2000,7,2,Indiana,North Vernon,Violent Far-left,0,,,Business,Explosives and Incendiaries,39.01737,-85.760763,,,,,,,,
2000,6,16,Oregon,Eugene,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.04992,-123.088544,,,,,,,,
2000,5,27,Oregon,Eugene,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.04992,-123.088544,,,,,,,,
2000,5,27,New Hampshire,Concord,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,43.20725,-71.536604,,,,,,,,
2000,5,7,Washington,Olympia,Violent Far-left,0,,,Business,Explosives and Incendiaries,47.039225,-122.891429,,,,,,,,
2000,4,30,Indiana,Ellettsville,Violent Far-left,0,,,Business,Other,39.23231,-86.626012,,,,,,,,
2000,4,14,Florida,Oakland Park,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,26.172735,-80.131209,,,,,,,,
2000,4,3,Missouri,Kansas City,Violent Far-right,0,,,"Government, Military, and Police",Other,39.176086,-94.574127,,,,,,,,
2000,3,25,Arizona,Chandler,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,33.335061,-111.876318,,,,,,,,
2000,3,22,Utah,Ogden,Violent Far-right,0,,,"Government, Military, and Police",Other,41.222365,-111.970459,,,,,,,,
2000,3,12,Wisconsin,Viroqua,Violent Far-left,0,,,Business,Explosives and Incendiaries,43.557135,-90.888714,,,,,,,,
2000,2,25,California,Fremont,Violent Far-left,0,,,Business,Explosives and Incendiaries,37.548148,-121.988566,,,,,,,,
2000,1,24,California,Redwood City,Violent Far-left,0,,,Business,Explosives and Incendiaries,37.484175,-122.227102,,,,,,,,
2000,1,20,Indiana,Bloomington,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,39.16659,-86.534244,,,,,,,,
2000,1,15,California,Petaluma,Violent Far-left,0,,,Business,Explosives and Incendiaries,38.232471,-122.644448,,,,,,,,
2000,1,3,Ohio,Cincinnati,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,39.103175,-84.511981,,,,,,,,
2000,1,3,California,Petaluma,Violent Far-left,0,,,Business,Explosives and Incendiaries,38.232471,-122.644448,,,,,,,,
2000,1,1,Michigan,Mesick,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.405705,-85.714454,,,,,,,,
1999,12,31,Michigan,East Lansing,Violent Far-left,0,,,Educational Institution,Explosives and Incendiaries,42.7375,-84.483779,,,,,,,,
1999,12,30,Oregon,Bend,Violent Far-left,0,,,Transportation and Infrastructure,Other,43.832571,-121.257501,,,,,,,,
1999,12,25,Oregon,Monmouth,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.846329,-123.229326,,,,,,,,
1999,12,20,California,Santa Rosa,Violent Far-left,0,,,Business,Explosives and Incendiaries,38.437731,-122.712427,,,,,,,,
1999,12,14,Washington,Port Angeles,Religious,0,,,Transportation and Infrastructure,Explosives and Incendiaries,48.1181,-123.4307,,,,,,,,
1999,12,8,Florida,Tampa,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,27.9506,-82.4572,,,,,,,,
1999,12,3,California,Elk Grove,Violent Far-right,0,,,Business,Explosives and Incendiaries,38.4088,-121.3716,,,,,,,,
1999,11,1,Washington,Seattle,Violent Far-left,0,,,Business,Explosives and Incendiaries,47.610786,-122.331306,,,,,,,,
1999,10,25,"Texas, Louisiana, California, Minnesota, Oregon, Michigan, Alabama, Georgia, Wisconsin, Washington","San Antonio, Covington, Davis, Minneapolis, Portland, Ann Arbor, Cambridge, Birmingham, Atlanta, Madison, Seattle",Violent Far-left,0,,,Educational Institution,Other,29.406786,-98.481201,,,,,,,,
1999,10,22,Rhode Island,Warwick,Violent Far-left,0,,,Business,Explosives and Incendiaries,41.700101,-71.416167,,,,,,,,
1999,10,8,South Dakota,Rapid City,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,44.081165,-103.230889,,,,,,,,
1999,9,23,Florida,Tallahassee,Violent Far-right,0,,,Educational Institution,Explosives and Incendiaries,30.439775,-84.280649,,,,,,,,
1999,9,0,Washington,Seattle,Violent Far-right,0,,,Abortion Related,Unknown,47.6062,-122.3321,,,,,,,,
1999,8,31,Florida,Tallahassee,Violent Far-right,0,,,Educational Institution,Explosives and Incendiaries,30.439775,-84.280649,,,,,,,,
1999,8,21,Massachusetts,Northborough,Violent Far-left,0,,,Private Individuals,Melee,42.310129,-71.655451,,,,,,,,
1999,8,11,Wisconsin,Plymouth,Violent Far-left,0,,,Business,Explosives and Incendiaries,43.748829,-87.977206,,,,,,,,
1999,8,10,California,Granada Hills,Violent Far-right,0,,,Religious Institutions,Firearms,34.097866,-118.407379,,,,,,,,
1999,8,7,Michigan,Escanaba,Violent Far-left,0,,,Private Individuals,Explosives and Incendiaries,45.74564,-87.079759,,,,,,,,
1999,8,1,New Hampshire,Greenland,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,43.03643,-70.840499,,,,,,,,
1999,8,0,Pennsylvania,Unknown,Violent Far-left,0,,,Business,Other,41.203322,-77.194525,,,,,,,,
1999,7,2,California,Sacramento,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,38.579065,-121.491014,,,,,,,,
1999,7,2,Illinois/Indiana,Chicago/Skokie/Northbrook/Decatur/Springfield; Bloomington,Violent Far-right,2,,,Private Individuals,Firearms,41.842602,-87.681229,,,,,,,,
1999,7,1,California,Redding,Violent Far-right,2,,,Private Individuals,Firearms,40.587515,-122.392934,,,,,,,,
1999,6,18,California,Sacramento/Carmichael,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,38.579065,-121.491014,,,,,,,,
1999,6,0,Alabama,Foley,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,30.4066,-87.6836,,,,,,,,
1999,5,9,Oregon,Eugene,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.04992,-123.088544,,,,,,,,
1999,5,1,New Mexico,Albuquerque,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.08418,-106.648639,,,,,,,,
1999,5,0,Washington,Cle Elum,Violent Far-left,0,,,Business,Explosives and Incendiaries,47.19504,-120.939419,,,,,,,,
1999,4,14,Ohio,Cincinnati,Violent Far-right,0,,,"Government, Military, and Police",Firearms,39.1031,-84.512,,,,,,,,
1999,4,10,Colorado,Colorado Springs,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,38.864281,-104.778412,,,,,,,,
1999,4,3,Florida,St. Petersburg,Violent Far-right,1,,,Private Individuals,Firearms,27.7676,-82.6403,,,,,,,,
1999,3,31,Wisconsin,Waukesha,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,43.014423,-88.235513,,,,,,,,
1999,3,29,South Dakota,Sioux Falls,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,43.549975,-96.700327,,,,,,,,
1999,3,29,Nevada,Las Vegas,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,36.211296,-115.247536,,,,,,,,
1999,3,28,Wisconsin,Milwaukee,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,43.064388,-87.966202,,,,,,,,
1999,3,28,Texas,San Antonio,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,29.406786,-98.481201,,,,,,,,
